0,1,2,3,4
0.23269981988601007,0.8403924572405334,0.29893597625296986,0.2625664200088169,0.9598291846576237
0.2659357703476204,0.3530061741527143,0.04066353701415926,0.8021555867887866,0.17427792387492191
0.6811073242742903,0.5485331928829646,0.6739672884474659,0.17313943642958507,0.8515382946828892
0.14340125897676104,0.8514598918934889,0.11581004444454679,0.1734524740006692,0.6733130422075246
0.9749433076742757,0.395178441297406,0.45848006488003357,0.8674823522983787,0.5649682684539413
0.02655215724750959,0.07417377553231519,0.7841825468586512,0.7388708906412496,0.028982599147845955
0.1963046408484851,0.18673202171669745,0.8076018469876579,0.29948456527016465,0.24851296242520315
0.2509841169271051,0.6268684646950077,0.2510405792028586,0.44285375733056465,0.25899817835574157
0.15585314591438948,0.8835761949802463,0.4305769385894287,0.7933546212719192,0.7007472793836043
0.18292044690625053,0.6624908098276605,0.46282372294695284,0.16554134055523517,0.5906744224501324
0.563648293349021,0.043321998178679655,0.2678816229810219,0.2586412824312858,0.18253391397219665
0.20633842605166253,0.5724654280951542,0.885898038071751,0.07091224425190701,0.038869731053471246
0.5647097473206142,0.8836072207412465,0.6292870131798406,0.7156093018746398,0.2248336272165895
0.1278632727730321,0.32371869251921603,0.5595448696814096,0.4819511680828339,0.2347380429876803
0.8962996458673412,0.8582532176668666,0.8930011444684264,0.5330297291543121,0.41464897485849184
0.1711832986351306,0.684754014888125,0.24697536563444122,0.14342391527632614,0.3847143050348605
0.696082515198825,0.42429058004168896,0.8824736871762301,0.26710320773825713,0.44643687593061454
0.118753208146267,0.04322735645701559,0.9384530720293961,0.9491158611247494,0.2922506007695056
0.9192713550481659,0.5659588068101313,0.33058856516445667,0.47032911489018836,0.7186645197837704
0.1816686548737192,0.5387995491929283,0.5741625002061521,0.26504480245137296,0.7917211062376814
0.5426698981622715,0.9507847524534527,0.9029728482934776,0.6201221763321049,0.119641811152154
0.3459945385883374,0.5297473163899598,0.8200098360961562,0.22575078290592032,0.134083241798863
0.22771978026973283,0.1724647096250259,0.5353028390954198,0.8387116722577298,0.14524268737268053
0.6650964295128879,0.1684322427224355,0.389174931151279,0.4433812371983762,0.871594578492752
0.8939156649762997,0.1285942897664566,0.2999917536031632,0.5877174046512457,0.723329656932499
0.2082831657463705,0.8206767613345153,0.46209710597987685,0.137689982534013,0.39344469880603494
0.3906918269580987,0.8035770923094075,0.0748500352831154,0.3288970985823191,0.7381279509211925
0.9921070315370584,0.4955066772298403,0.04603580136925556,0.44528403409952655,0.6283597139514433
0.7710041645409991,0.34294468204028217,0.6745077392679876,0.557975324276621,0.9216595928071586
0.042099773673349494,0.49663663136944747,0.14637659490546429,0.4908607957734351,0.14278219510451706
0.2821328163484692,0.5706553608894014,0.8189148886949102,0.9429716901073616,0.5615713474968003
0.5904946059258708,0.42916127660709147,0.8004939719591382,0.2125105651836574,0.4763280147587071
0.4443087777953302,0.2985769616195375,0.5082433467529524,0.2945848282068747,0.7722581277638
0.0739750466919048,0.5734775146570147,0.13175449021275576,0.2260828944357205,0.5123385223668927
0.5152146390162436,0.7909239429735612,0.495096274766919,0.17436514808249737,0.13579009864600478
0.29206169005754057,0.8951700546153957,0.891519047264873,0.0569798591642936,0.80381470437989
0.020042967743324702,0.4725770681429635,0.1440269420193615,0.521714101923154,0.0517490955516563
0.502662408160834,0.16480794265727916,0.046540788557672186,0.337069811634487,0.8188263984916729
0.620248311689767,0.41111347773281925,0.7404290210166808,0.4507262325396154,0.285362582761152
0.3465138624854307,0.09625175516884721,0.3331114899161024,0.5512232612086301,0.30002611045952743
