0,1,2,3,4
0.148341941889075,0.14556667552095293,0.25898830778684634,0.9206616225572294,0.49707221011603886
0.775088252574584,0.6132921059279369,0.31032472679195744,0.1718993596183862,0.5166934322340057
0.7459948894096214,0.19912339397265055,0.625305303854953,0.6073431070098629,0.5610019293459232
0.6350479107660101,0.46831692023183946,0.7034308622654233,0.9023294209919559,0.9424759671704221
0.3998532367191454,0.7354124972969248,0.11369899779336956,0.17833618262098916,0.9405797368361171
0.383375300880503,0.9141679653940754,0.36170327494001264,0.7961323394032775,0.18163342208055877
0.03018587118342042,0.5568235515649985,0.9447021357923495,0.0024811540921801933,0.07101377501388062
0.8522426822572464,0.9994956660592549,0.8026354446569873,0.718636438829997,0.09679028284725266
0.42802731836364716,0.44379145287009436,0.03184534167951958,0.5123997810243854,0.45903911214163906
0.911933022457308,0.8023861905490371,0.8310906937129188,0.05513915417540649,0.34247964429359634
0.5086241029980442,0.039109495307462994,0.7765681775906723,0.6112450123200952,0.3313881036232078
0.5421000153050857,0.24280267794265675,0.060502944031570305,0.41582297465033435,0.06389248008019255
0.2524156137113708,0.539949781581459,0.05423591640962222,0.09609334449613294,0.3974751407956648
0.12982023082720395,0.992880244797238,0.4888242678261855,0.9734474211182164,0.4008965533296145
0.6804644085045468,0.03179959599189108,0.4279245739658649,0.2785046815419764,0.3470005417050095
0.10661610601736937,0.8311297595263285,0.5689526362044194,0.3439587251014036,0.9902116779163525
0.2794999686252507,0.14792451240899962,0.4243025127136011,0.9294574972373891,0.21085711624820358
0.7205275721158902,0.7230179451439391,0.3854113752212699,0.3107583445546569,0.4700918963801577
0.006517991404953349,0.6356353797396241,0.4471196607709713,0.4889310738203716,0.11411006333196505
0.5053911014813772,0.6752572147459508,0.479129539695346,0.1825732919673949,0.21026354868695574
0.5369336240012423,0.46054182999251303,0.42870204988009286,0.23837054122912327,0.23564319765267772
0.8431553750716145,0.6436792608195974,0.16677429143704403,0.9838856851443825,0.03792124360157967
0.3027622762050658,0.5615049195658389,0.9574499249746297,0.21049804517894022,0.935818487109846
0.4328308336587088,0.9582955257933672,0.6653643850552547,0.8230707879955063,0.15162744901478764
0.6828476889407737,0.06286421479558768,0.6171884008315712,0.18639366405072222,0.7581728761162884
0.6850924449519469,0.9342591317832339,0.9402835455242403,0.019233956872177882,0.25305301815255277
0.4247547423373712,0.8005778115854932,0.6102721039546545,0.971793194184313,0.6897938140172194
0.6527953001107225,0.30016056891725285,0.46818316367129575,0.01861111048327646,0.15992787795576635
0.061898828795395655,0.3218517867798455,0.041958469722903624,0.08331760126171284,0.2249936124704751
0.3747232224275232,0.5152118523861384,0.758107351274448,0.7665944441055673,0.6612350935772149
0.6454839006641614,0.6537519322406139,0.203363333701704,0.9736435053296407,0.6486134548333429
0.2729386292092508,0.9022465735876324,0.0301462657013436,0.8408797976652145,0.5042242273470287
0.8777604547826754,0.6610579203783561,0.14735551096911648,0.11365484450355723,0.49573455141880995
0.706449703802111,0.30267471098603127,0.377287064664679,0.9374107101884286,0.7067982760941807
0.42387434948010283,0.5478487027346413,0.9680211035830076,0.15968987524664346,0.7898814786575136
0.12717957565207116,0.8151163118224364,0.05641003709888426,0.780990343867562,0.8821273364543414
0.6551307641652375,0.44196559786494394,0.8738886050747905,0.8235605193107723,0.8645913411748659
0.6904496477762075,0.5429882507844235,0.09248784398075216,0.49234176476600244,0.5734262806061512
0.25208331901795655,0.4746327297052769,0.547248882606747,0.6477298768257144,0.9406668674501646
0.8470156108845881,0.8199352900329296,0.055282617500059805,0.34190812085318345,0.5958712010855496
