0,1,2,3,4
0.8694769564024892,0.0009726408928109054,0.23509342889812956,0.8911338790714547,0.244858036324617
0.16739013645016543,0.17785135243257588,0.1933356715170922,0.5369879917432954,0.9281233787396428
0.6659420235807892,0.9873668338965017,0.5388932224170667,0.8446797889510411,0.35159317477608343
0.6435376451684249,0.21974164424689424,0.7307230735174768,0.03692372517598852,0.9714521363400641
0.9426542133095585,0.37829399685922915,0.16138353669908956,0.10390531510609191,0.3352840156035575
0.14113821378663172,0.13598333231372062,0.6394075374727592,0.04344642796236842,0.6046895622870296
0.5680318730217726,0.39883381835295595,0.9149404358826491,0.8404370174529772,0.7720468365231054
0.43103385195600685,0.09852015578189677,0.02219522922236783,0.4641092253575312,0.6936290518259507
0.25571501160349663,0.25750916237628696,0.1396978144968839,0.3221146427585948,0.11455555310879728
0.4925866983385505,0.8944253082254187,0.5782364014837609,0.3113445168916932,0.11586393010056828
0.1005272345200614,0.43718929555108266,0.6312025863994316,0.6911037525046704,0.9760336984022525
0.10089005072430468,0.5569055000141364,0.7037582559674518,0.5132776008701839,0.08500248893354911
0.9555837439872688,0.6259484583758211,0.6132678961001181,0.17503551998818678,0.808095910491738
0.6343269928348277,0.4985801398064872,0.43364524900834445,0.8607475570684465,0.939187482565455
0.7459998789387081,0.4872526849764268,0.7527601782552182,0.5432590729874157,0.2385526687575874
0.3780362403598079,0.3964149230042776,0.27988742048418735,0.3271421582489429,0.24711674864636624
0.11817282784698291,0.3462617365471081,0.7718492981669433,0.36290205556766786,0.49762816380503117
0.9477103177622708,0.22308903702075178,0.5250748290564365,0.7637286645795974,0.6330082680515066
0.84966866374881,0.46821352089959245,0.4616323605963153,0.21781506638088566,0.9404017765192493
0.9693136999599169,0.22661877602439373,0.26241780847911755,0.30761187079989905,0.49186655319522865
0.2441792495377244,0.8711546436169147,0.2312656600877404,0.6754105999298518,0.8626575510255353
0.9243295865008301,0.8521090920676715,0.7075340820717908,0.48267759732505766,0.8276557996018271
0.5487977302170436,0.050476883733371,0.503118060637043,0.18360604970018413,0.2909818577044385
0.9224737015391291,0.763591835465188,0.1821832529330113,0.7451839041089814,0.318891072046775
0.05985785919644582,0.9742811634231489,0.3180822491728612,0.897954373600423,0.9040194362128092
0.62991088070221,0.5477595167167326,0.5437099503159423,0.742986753289712,0.24637103416511041
0.722224757078667,0.8530492201330577,0.9435743178897503,0.36093517720647816,0.013819540672826314
0.824585371395999,0.8533500125816227,0.09516953951499563,0.17648893159669143,0.29718452355533054
0.07029933942841338,0.8513138106431989,0.7933928461351509,0.7130272718872805,0.6610303132958693
0.5531919368458856,0.28557699522481705,0.33173611554415505,0.687558920183451,0.8600860269945048
0.5033490813796557,0.12586511833788006,0.16828944072903207,0.27373378317223285,0.46845675831775213
0.006274734697756079,0.20467100077673284,0.6258672307667318,0.027279299140743674,0.27330700047989154
0.31247932503219866,0.08039717205465013,0.2988088256616943,0.1294513041461759,0.7191801594772681
0.8978180657548572,0.6580657019032198,0.48313292242923833,0.7065754727769232,0.816325826475062
0.26133894426558324,0.09832772773974308,0.3818265694555618,0.36400723213867203,0.9303629000527129
0.41711520495255694,0.8470315855366058,0.8974131072664592,0.1935979909977371,0.6347471824524404
0.46802414350990706,0.22925540600363625,0.8664641710703116,0.8654738419680906,0.038327128667975385
0.4052683409613861,0.07477323558071447,0.4594854505845135,0.044327502158329035,0.8677797478543303
0.6543143230629697,0.3993167835294765,0.54816140697107,0.9630429948315153,0.758048785446698
0.04437984640945425,0.16740777743591573,0.7537233383763147,0.32376212278429173,0.9027137266112322
